city,local,co,no2,o3,pm10,pm25,so2
Patna,2020-10-28T11:45:00+05:30,1160,45.4,28.1,169.73,80,13.8
Patna,2020-10-28T12:30:00+05:30,1030,45.4,26.5,169.73,80,12.8
Patna,2020-10-28T13:00:00+05:30,1040,45.4,27.8,169.73,65,11.1
Patna,2020-10-28T15:45:00+05:30,1150,45.4,27.1,169.73,59,11.1
Patna,2020-10-28T16:15:00+05:30,1200,45.4,27.1,169.73,59,13.2
Delhi,2020-10-26T05:00:00+05:30,3920,153.15,1.32,662.84,295.8,8.52
Delhi,2020-10-26T05:15:00+05:30,3730,148.16,1.38,675.27,297.4,7.6
Delhi,2020-10-26T06:00:00+05:30,350,131.52,0,668.82,370.7,5.86
Delhi,2020-10-26T06:15:00+05:30,3630,122.37,1.27,667.09,375.9,5.58
Delhi,2020-10-26T06:30:00+05:30,4340,120.63,4.29,667.09,375.9,5.85
Delhi,2020-10-26T07:15:00+05:30,3750,127.49,1.68,599.83,354.7,6.63
Delhi,2020-10-26T07:45:00+05:30,4810,170.94,2.02,599.83,354.7,12.83
Delhi,2020-10-26T09:00:00+05:30,5870,149.04,6.86,600.39,316.1,44.29
Delhi,2020-10-26T09:30:00+05:30,1840,121.09,10.29,612.35,317.8,44.19
Delhi,2020-10-26T12:00:00+05:30,1750,115.24,97.4,394.4,198.4,40.17
Delhi,2020-10-26T18:45:00+05:30,1970,120,11.81,249.84,89.1,12
Delhi,2020-10-26T19:00:00+05:30,2160,133.37,8.01,331.2,133.5,10.95
Delhi,2020-10-26T19:45:00+05:30,2460,142.78,3.31,354.45,136.6,8.5
Delhi,2020-10-26T20:00:00+05:30,2470,150.55,2.92,362.38,123.9,2.45
Delhi,2020-10-26T20:30:00+05:30,2280,149.4,2.6,364.5,123,15.19
Delhi,2020-10-26T20:45:00+05:30,2200,142.96,2.98,364.5,123,12.48
Delhi,2020-10-26T22:00:00+05:30,710,136.63,8.34,347.8,137.4,21.19
Delhi,2020-10-26T22:45:00+05:30,1520,118.16,10.6,346.71,137.5,14.46
Delhi,2020-10-26T23:00:00+05:30,1580,111.99,9.59,354.48,149.8,10.84
Delhi,2020-10-27T00:30:00+05:30,1440,75.5,13.43,375.73,186.6,9.9
Delhi,2020-10-27T00:45:00+05:30,1420,75.88,13.13,375.73,186.6,10.43
Delhi,2020-10-27T01:30:00+05:30,1310,71,12.62,385.28,169,12.3
Delhi,2020-10-27T03:30:00+05:30,1280,62.61,17.37,392.01,221.8,10.51
Delhi,2020-10-27T04:00:00+05:30,1200,58.51,17.02,385.66,199.9,7.61
Delhi,2020-10-27T04:45:00+05:30,1220,69.65,13.84,383.85,198.3,8.84
Delhi,2020-10-27T05:15:00+05:30,1230,65.15,13.37,389.1,180.8,8.45
Delhi,2020-10-27T06:15:00+05:30,1390,76.81,7.63,398.67,194.2,7.22
Delhi,2020-10-27T06:45:00+05:30,1480,74.98,7.35,398.67,194.2,7.45
Delhi,2020-10-27T08:00:00+05:30,1770,75.34,13.89,394.89,189.2,4.86
Delhi,2020-10-27T09:45:00+05:30,1760,84.83,42.27,389.49,200.2,19.23
Delhi,2020-10-27T10:15:00+05:30,1140,63.38,52.9,384.54,174.8,16.42
Delhi,2020-10-27T11:15:00+05:30,440,56.08,71.86,360.31,177,21.77
Delhi,2020-10-27T11:30:00+05:30,360,54.88,75.64,360.31,177,22.17
Delhi,2020-10-27T11:45:00+05:30,250,51.61,78.17,360.31,177,20.2
Delhi,2020-10-27T12:30:00+05:30,100,34.8,69.05,335.65,156.7,11.93
Delhi,2020-10-27T13:00:00+05:30,100,34.28,73.42,302.65,140.1,11.11
Delhi,2020-10-27T18:00:00+05:30,730,108.53,15.73,182.74,100.2,5.67
Delhi,2020-10-27T18:30:00+05:30,1420,119.46,10.19,188.1,103,3.45
Delhi,2020-10-27T19:00:00+05:30,1700,147.58,5.1,177.66,80.3,3.85
Delhi,2020-10-27T19:30:00+05:30,1910,148.02,2.33,174.68,78.7,2.18
Delhi,2020-10-27T19:45:00+05:30,2160,157.7,1.36,174.68,78.7,2.26
Delhi,2020-10-27T20:00:00+05:30,2490,166.95,1.23,208.11,91,2.84
Delhi,2020-10-27T20:30:00+05:30,2980,175.89,1.31,217.66,91.8,4.77
Delhi,2020-10-27T21:00:00+05:30,3330,172.33,1.39,243.75,104.1,6.67
Delhi,2020-10-27T21:30:00+05:30,3540,166.11,1.36,251.21,105.4,6.54
Delhi,2020-10-27T22:15:00+05:30,2700,160.27,1.38,289.7,119.9,9.18
Delhi,2020-10-27T23:15:00+05:30,2540,151.36,1.7,313.5,146.7,8.39
Delhi,2020-10-28T00:30:00+05:30,1750,144.87,0.89,314.27,157.2,7.23
Delhi,2020-10-28T00:45:00+05:30,1650,140.47,0.9,314.27,157.2,7.67
Delhi,2020-10-28T01:00:00+05:30,1540,142.16,0.79,304.07,134.6,8.08
Delhi,2020-10-28T01:15:00+05:30,1310,147.22,0.86,301.35,132.1,7.12
Delhi,2020-10-28T01:30:00+05:30,1270,140.9,0.77,301.35,132.1,8.1
Delhi,2020-10-28T01:45:00+05:30,1260,137.57,0.8,301.35,132.1,7.96
Delhi,2020-10-28T02:00:00+05:30,500,137.3,0.75,283.25,144.6,7.18
Delhi,2020-10-28T02:15:00+05:30,1300,135.27,0.8,278.08,145.5,1.43
Delhi,2020-10-28T02:30:00+05:30,1340,129.49,0.71,278.08,145.5,2.8
Delhi,2020-10-28T03:15:00+05:30,1290,127.62,0.7,266.38,117,1.93
Delhi,2020-10-28T05:45:00+05:30,1320,132.53,1.32,245.53,115.7,6.99
Delhi,2020-10-28T06:15:00+05:30,1060,131.03,1.31,274.94,144.9,11.22
Delhi,2020-10-28T07:00:00+05:30,810,126.36,1.67,278.41,146.8,12.94
Delhi,2020-10-28T07:45:00+05:30,870,126.89,2.34,279.34,147,20.3
Delhi,2020-10-28T08:15:00+05:30,1060,152.5,2.89,313.48,141.4,24.82
Delhi,2020-10-28T11:00:00+05:30,3240,147.97,40.27,416.62,193.9,29.19
Delhi,2020-10-28T11:15:00+05:30,1230,15.38,31.09,413.99,193,27.65
Delhi,2020-10-28T11:30:00+05:30,1070,44.96,80.84,413.99,193,29.24
Delhi,2020-10-28T11:45:00+05:30,930,75.07,81.95,413.99,193,27.84
Delhi,2020-10-28T12:15:00+05:30,630,3.65,81.97,393.21,0,24.8
Delhi,2020-10-28T12:30:00+05:30,600,2.13,83.17,393.21,0,23.2
Delhi,2020-10-28T13:00:00+05:30,510,10.38,90.39,4.37,0,25.24
Delhi,2020-10-28T13:15:00+05:30,490,41.69,92.8,0,0,22.9
Delhi,2020-10-28T13:45:00+05:30,500,35.47,92.47,3.62,0,20.11
Delhi,2020-10-28T14:15:00+05:30,1140,46.92,93.03,326.28,135,22.58
Delhi,2020-10-28T15:15:00+05:30,1200,48.8,100.59,325.57,149.6,23.74
Delhi,2020-10-28T15:30:00+05:30,1210,52.79,88.79,325.57,149.6,22.56
Delhi,2020-10-28T15:45:00+05:30,1270,54.26,85.83,325.57,149.6,19.94
Delhi,2020-10-28T16:15:00+05:30,1210,62.93,71.72,318.36,109,18.09
Delhi,2020-10-28T16:30:00+05:30,1190,72.32,68.99,318.36,109,21.14
Pali,2020-10-26T04:30:00+05:30,650,18.84,14.77,78.89,43.78,10.51
Pali,2020-10-26T05:15:00+05:30,680,14.18,10.67,67.12,41.69,10.85
Pali,2020-10-26T05:45:00+05:30,580,13.09,10.34,67.12,41.69,11.36
Pali,2020-10-26T06:00:00+05:30,610,12.26,10.46,53.83,41.69,12.12
Pali,2020-10-26T06:30:00+05:30,650,12.29,12.17,50.03,41.69,16.71
Pali,2020-10-26T07:15:00+05:30,750,9.7,8.29,59.17,27,21.28
Pali,2020-10-26T07:45:00+05:30,700,6.68,13.24,59.17,27,14.29
Pali,2020-10-26T08:45:00+05:30,550,12.24,32.9,82.39,25.81,7.21
Pali,2020-10-26T09:30:00+05:30,530,10.22,43.03,88.99,33.56,6.39
Pali,2020-10-26T12:00:00+05:30,130,9.79,53.28,50.2,42.03,7.62
Pali,2020-10-26T19:00:00+05:30,800,12.26,13.72,133.55,51.39,8.82
Pali,2020-10-26T19:30:00+05:30,730,13.63,13.55,145.72,55.75,8.06
Pali,2020-10-26T20:00:00+05:30,270,10.14,14.54,162.95,61.92,8.52
Pali,2020-10-26T20:15:00+05:30,780,14.89,11.9,166.67,65.49,9.11
Pali,2020-10-26T20:45:00+05:30,790,8.88,12.06,166.67,65.49,8.14
Pali,2020-10-26T21:45:00+05:30,810,13.73,13.01,168.98,68.51,6.23
Pali,2020-10-26T22:45:00+05:30,0,0,0,0,0,0
Pali,2020-10-27T00:15:00+05:30,800,13.91,15.29,141.33,68.91,10.17
Pali,2020-10-27T01:00:00+05:30,790,6.85,22.81,117.88,62.99,11.1
Pali,2020-10-27T01:15:00+05:30,770,8.76,14.64,111.6,58.66,7.4
Pali,2020-10-27T03:15:00+05:30,700,15.81,12.36,103.73,57.47,3.86
Pali,2020-10-27T04:00:00+05:30,360,15.4,9.79,116.4,63.93,2.85
Pali,2020-10-27T05:15:00+05:30,700,15.41,13.69,111.67,65.97,6
Pali,2020-10-27T06:15:00+05:30,570,14.83,11.49,118.19,59.2,8.19
Pali,2020-10-27T07:45:00+05:30,750,13.66,27.72,112.34,57.47,13.27
Pali,2020-10-27T11:15:00+05:30,4950,17.14,164.2,0,0,7.2
Pali,2020-10-27T12:15:00+05:30,890,12.69,57.89,137.25,51.46,3.71
Pali,2020-10-27T13:00:00+05:30,1540,17.75,72.21,122.47,54.49,85.21
Pali,2020-10-27T18:00:00+05:30,920,14.26,12.09,115.36,53.33,1.93
Pali,2020-10-27T18:30:00+05:30,890,15.58,9.7,120.36,56.19,2.26
Pali,2020-10-27T18:45:00+05:30,870,17.14,4.99,120.36,56.19,2.54
Pali,2020-10-27T19:00:00+05:30,910,19.61,5.75,222.61,81.82,1.6
Pali,2020-10-27T19:30:00+05:30,1140,19.09,7.78,233.97,84.67,2.34
Pali,2020-10-27T19:45:00+05:30,1190,16.85,6.99,233.97,84.67,1.84
Pali,2020-10-27T20:15:00+05:30,990,13.42,8.5,279.97,92.21,8.23
Pali,2020-10-27T20:30:00+05:30,930,12.24,9.24,279.97,92.21,10.56
Pali,2020-10-27T20:45:00+05:30,920,9.76,4.06,279.97,92.21,11.83
Pali,2020-10-27T21:00:00+05:30,920,5.94,5.87,275.76,75.22,7.01
Pali,2020-10-27T21:15:00+05:30,0,0,0,0,0,0
Pali,2020-10-27T22:15:00+05:30,840,14.14,10.22,210.69,82.91,3.77
Pali,2020-10-27T23:15:00+05:30,680,11.02,10.39,168.23,70.52,1.74
Pali,2020-10-28T02:45:00+05:30,790,6.35,17.46,96.73,57.97,13.04
Pali,2020-10-28T03:15:00+05:30,680,13.85,8.6,91.32,53.19,7.49
Pali,2020-10-28T05:45:00+05:30,540,14.49,9.93,96.35,75.23,2.41
Pali,2020-10-28T15:45:00+05:30,490,0,93.49,81.65,52.07,9.42
Ghaziabad,2020-10-26T04:45:00+05:30,1680,115.3,41.89,298,202,52.3
Ghaziabad,2020-10-26T05:30:00+05:30,2970,116.4,63.07,298,202,32.4
Ghaziabad,2020-10-26T06:00:00+05:30,2970,148,78.83,328,217,24.8
Ghaziabad,2020-10-26T06:15:00+05:30,4190,139.7,71.7,328,217,24.5
Ghaziabad,2020-10-26T06:45:00+05:30,4660,141.5,62.6,416,269,19.1
Ghaziabad,2020-10-26T07:30:00+05:30,4660,141.5,53.14,416,269,19.1
Ghaziabad,2020-10-26T08:00:00+05:30,4660,207,53.14,504,305,25.9
Ghaziabad,2020-10-26T09:00:00+05:30,2430,225.4,68.36,650,381,64.1
Ghaziabad,2020-10-26T09:45:00+05:30,1250,133.1,62.19,533,322,31.7
Ghaziabad,2020-10-26T19:15:00+05:30,3250,186.1,87.77,533,123,70.8
Ghaziabad,2020-10-26T20:00:00+05:30,3250,161.1,78.77,533,161,56.8
Ghaziabad,2020-10-26T20:15:00+05:30,2530,159,73.34,407,161,50.6
Ghaziabad,2020-10-26T21:00:00+05:30,2380,168,28.13,388,165,18.4
Ghaziabad,2020-10-26T22:00:00+05:30,2380,122,17.91,334,146,9.7
Ghaziabad,2020-10-26T23:00:00+05:30,1240,97.5,25.58,307,151,8.9
Ghaziabad,2020-10-27T00:30:00+05:30,1270,69.1,30.54,342,196,8.9
Ghaziabad,2020-10-27T01:15:00+05:30,1200,61.8,36.81,350,196,25.2
Ghaziabad,2020-10-27T01:30:00+05:30,1190,73.3,27.52,350,228,40.6
Ghaziabad,2020-10-27T03:30:00+05:30,1250,47.7,32.73,323,228,29.4
Ghaziabad,2020-10-27T04:15:00+05:30,1610,82.6,17.54,331,248,14.8
Ghaziabad,2020-10-27T05:30:00+05:30,1400,93.3,11.23,327,248,10.5
Ghaziabad,2020-10-27T06:30:00+05:30,1600,91.1,8.57,333,244,10.5
Ghaziabad,2020-10-27T08:00:00+05:30,1600,114.6,8.57,403,256,9.2
Ghaziabad,2020-10-27T11:30:00+05:30,960,46.8,169.56,289,134,14.9
Ghaziabad,2020-10-27T12:30:00+05:30,710,39.9,173.24,285,134,14.9
Ghaziabad,2020-10-27T13:15:00+05:30,640,35.9,171.42,251,116,7.8
Ghaziabad,2020-10-27T18:15:00+05:30,2260,148.9,10.64,183,59,6.4
Ghaziabad,2020-10-27T18:45:00+05:30,4930,202,11.11,240,95,6.5
Ghaziabad,2020-10-27T19:00:00+05:30,4930,194.8,9.92,240,95,6.5
Ghaziabad,2020-10-27T19:15:00+05:30,5300,192.8,10.78,240,95,6.8
Ghaziabad,2020-10-27T19:45:00+05:30,4990,187.2,10.53,334,124,7.2
Ghaziabad,2020-10-27T20:00:00+05:30,4990,194.8,11.07,334,124,7.4
Ghaziabad,2020-10-27T20:30:00+05:30,5310,197.6,9.66,334,124,7.4
Ghaziabad,2020-10-27T20:45:00+05:30,7020,214.3,11,327,123,6.6
Ghaziabad,2020-10-27T21:00:00+05:30,9500,223.9,15.03,327,123,6.8
Ghaziabad,2020-10-27T21:15:00+05:30,10,246.1,22.15,327,123,10.4
Ghaziabad,2020-10-27T21:30:00+05:30,9170,223,35.53,327,123,24.7
Ghaziabad,2020-10-27T22:30:00+05:30,7470,166,35.08,432,170,24.7
Ghaziabad,2020-10-27T23:30:00+05:30,5130,173.4,93.98,467,198,25.4
Ghaziabad,2020-10-28T01:00:00+05:30,2140,136.8,51.12,405,200,12
Ghaziabad,2020-10-28T01:30:00+05:30,1370,122,35.18,405,200,8
Ghaziabad,2020-10-28T01:45:00+05:30,1020,134.3,29.52,261,139,6.6
Ghaziabad,2020-10-28T02:00:00+05:30,1020,131.8,24.56,261,139,5.7
Ghaziabad,2020-10-28T02:30:00+05:30,1480,111.3,19.19,261,139,5.7
Ghaziabad,2020-10-28T03:00:00+05:30,1770,96.3,16.82,212,125,5.1
Ghaziabad,2020-10-28T03:30:00+05:30,1830,106.5,17.91,212,125,4.7
Ghaziabad,2020-10-28T06:00:00+05:30,1830,123.6,12.88,272,160,1.4
Ghaziabad,2020-10-28T07:15:00+05:30,1830,123.6,12.09,320,160,1.4
Ghaziabad,2020-10-28T07:45:00+05:30,10,129.2,12.74,320,238,200.7
Ghaziabad,2020-10-28T11:15:00+05:30,1360,88.7,125.2,422,218,18.9
Ghaziabad,2020-10-28T11:45:00+05:30,1310,88.5,179.58,350,186,37.8
Ghaziabad,2020-10-28T12:00:00+05:30,1310,84.1,198.86,350,186,43.7
Ghaziabad,2020-10-28T12:30:00+05:30,1250,73.9,215.29,350,186,43.7
Ghaziabad,2020-10-28T13:15:00+05:30,850,50.2,208.64,350,190,16.4
Ghaziabad,2020-10-28T13:30:00+05:30,860,45.9,209.68,365,190,15.3
Ghaziabad,2020-10-28T15:45:00+05:30,1270,68.9,207.6,298,165,20.1
Ghaziabad,2020-10-28T16:30:00+05:30,1580,133.7,120.85,298,165,20.1
Ghaziabad,2020-10-28T16:45:00+05:30,1590,135.9,108.45,298,157,17
Hajipur,2020-10-26T04:30:00+05:30,1170,16.06,4.54,25.82,86.61,4.03
Hajipur,2020-10-26T05:15:00+05:30,1180,15.85,4.28,25.82,86.61,4.02
Hajipur,2020-10-26T05:45:00+05:30,1250,16.07,4.3,25.27,82.47,4.69
Hajipur,2020-10-26T06:00:00+05:30,1200,16,4.38,25.27,82.47,4.2
Hajipur,2020-10-26T06:30:00+05:30,1170,16.38,4.19,50.84,86.42,4.07
Hajipur,2020-10-26T07:00:00+05:30,1210,16.8,4.24,50.84,86.42,4.18
Hajipur,2020-10-26T07:45:00+05:30,1240,16.71,3.75,57.87,89.41,4.33
Hajipur,2020-10-26T08:45:00+05:30,1190,15.68,2.91,36.29,85.8,5
Hajipur,2020-10-26T09:30:00+05:30,1190,14.92,2.05,59.18,84.51,5.14
Hajipur,2020-10-26T19:00:00+05:30,1290,20.59,8.71,77.88,83.71,5.3
Hajipur,2020-10-26T19:30:00+05:30,1360,21.8,8.71,78.13,84.36,5.01
Hajipur,2020-10-26T20:00:00+05:30,1300,18.14,8.58,79.22,96.16,3.58
Hajipur,2020-10-26T20:15:00+05:30,1270,17.9,8.48,79.28,97.16,4.43
Hajipur,2020-10-26T20:45:00+05:30,1290,17.95,8.58,79.28,97.16,4.31
Hajipur,2020-10-26T21:45:00+05:30,1560,19.43,8.59,83.43,95.23,4.89
Hajipur,2020-10-26T22:45:00+05:30,1600,19.76,8.53,85.29,103.34,5.59
Hajipur,2020-10-27T00:15:00+05:30,1390,19.05,8.52,87.8,111.44,4.87
Hajipur,2020-10-27T01:00:00+05:30,1310,17.55,8.19,84.64,107.11,4.04
Hajipur,2020-10-27T01:15:00+05:30,1310,17.37,7.98,84.5,106.75,4.42
Hajipur,2020-10-27T03:15:00+05:30,1210,16.95,8.43,71.31,78.58,4.63
Hajipur,2020-10-27T04:00:00+05:30,1200,17.58,8.34,68.42,77.2,2.57
Hajipur,2020-10-27T05:00:00+05:30,1200,19.94,8.32,71.75,87.04,4.32
Hajipur,2020-10-27T06:15:00+05:30,1330,19.94,8.41,72.87,86.82,4.87
Hajipur,2020-10-27T07:45:00+05:30,1390,20.74,7.57,76.08,99.74,5.51
Hajipur,2020-10-27T11:15:00+05:30,1300,14.84,3.46,77.65,64.02,3.45
Hajipur,2020-10-27T12:15:00+05:30,1170,13.6,4.63,77.91,61.43,4.43
Hajipur,2020-10-27T13:00:00+05:30,1120,14.64,4.59,74.49,56.21,4.57
Hajipur,2020-10-27T18:00:00+05:30,900,15.53,7.81,67,46.27,3.6
Hajipur,2020-10-27T18:30:00+05:30,1040,16.02,8.05,67.27,46.39,5
Hajipur,2020-10-27T18:45:00+05:30,1310,18.48,8.24,67.27,46.39,4.99
Hajipur,2020-10-27T19:00:00+05:30,1720,21.01,8.79,77.59,68.34,6.38
Hajipur,2020-10-27T19:30:00+05:30,1870,21.21,9.31,78.07,69.91,6.4
Hajipur,2020-10-27T20:00:00+05:30,1800,22.86,8.97,89.66,111.14,4.27
Hajipur,2020-10-27T20:30:00+05:30,1620,20.93,8.82,90.2,111.14,5.03
Hajipur,2020-10-27T20:45:00+05:30,1600,20.22,8.61,90.2,111.14,5.23
Hajipur,2020-10-27T21:00:00+05:30,1610,19.65,8.98,96.45,111.6,4.91
Hajipur,2020-10-27T21:15:00+05:30,1730,19.57,9.11,96.74,111.63,4.91
Hajipur,2020-10-27T22:15:00+05:30,1910,23.05,8.49,100.68,101.01,5.31
Hajipur,2020-10-27T23:00:00+05:30,1980,23.98,8.69,119.37,107.32,5.46
Hajipur,2020-10-28T00:30:00+05:30,1560,23.5,8.59,108.69,105.04,4.73
Hajipur,2020-10-28T00:45:00+05:30,1530,22.72,8.56,108.69,105.04,4.55
Hajipur,2020-10-28T01:15:00+05:30,1520,23.13,8.79,95.35,99.78,4.51
Hajipur,2020-10-28T01:30:00+05:30,1470,22.53,8.64,95.35,99.78,4.29
Hajipur,2020-10-28T01:45:00+05:30,1440,22.31,8.3,95.35,99.78,4.71
Hajipur,2020-10-28T02:00:00+05:30,1410,21.88,8.34,98.29,99.85,4.29
Hajipur,2020-10-28T02:15:00+05:30,1370,21.26,8.32,98.43,99.86,3.99
Hajipur,2020-10-28T02:45:00+05:30,1310,21.06,8.33,98.43,99.86,4
Hajipur,2020-10-28T03:15:00+05:30,1260,20.83,8.24,96.06,85.67,4.28
Hajipur,2020-10-28T06:45:00+05:30,1210,22.23,8.32,85.87,70.1,4.41
Hajipur,2020-10-28T07:30:00+05:30,1250,20.86,7.96,78.63,71.27,4.63
Hajipur,2020-10-28T11:00:00+05:30,990,15.07,3.51,66.33,60.7,5.04
Hajipur,2020-10-28T11:15:00+05:30,960,14.55,3.56,65.76,60.25,4.51
Hajipur,2020-10-28T11:45:00+05:30,850,14.21,3.57,65.76,60.25,3.88
Hajipur,2020-10-28T12:15:00+05:30,800,16.15,4.56,56.83,51.63,2.97
Hajipur,2020-10-28T12:30:00+05:30,790,19.13,4.5,56.83,51.63,3.5
Hajipur,2020-10-28T13:15:00+05:30,780,14.36,4.9,50.58,44.49,3
Hajipur,2020-10-28T15:30:00+05:30,610,15.37,6.75,62.95,35.58,3.01
Delhi,2020-10-26T05:00:00+05:30,5340,66,5,185,139,13.35
Delhi,2020-10-26T05:15:00+05:30,5200,65.3,5,185,138,12.16
Delhi,2020-10-26T06:00:00+05:30,5750,63.6,5.12,201,152,8.51
Delhi,2020-10-26T06:30:00+05:30,4910,61,5.03,204,154,12.19
Delhi,2020-10-26T07:15:00+05:30,4860,67,5.07,243,203,19.21
Delhi,2020-10-26T07:45:00+05:30,4630,59,5.31,449,422,24.97
Delhi,2020-10-26T09:00:00+05:30,4860,72.5,5.91,347,237,36.74
Delhi,2020-10-26T09:30:00+05:30,3410,58.8,8.31,381,261,81.23
Delhi,2020-10-26T10:15:00+05:30,3390,48.1,19.21,325,232,77.84
Delhi,2020-10-26T12:15:00+05:30,3300,34.7,59.45,257,194,56.64
Delhi,2020-10-26T18:45:00+05:30,3650,49.9,5.15,178,78,32.94
Delhi,2020-10-26T19:00:00+05:30,3430,45.5,5.2,189,81,30.25
Delhi,2020-10-26T19:45:00+05:30,3870,40.6,5.23,219,97,28.27
Delhi,2020-10-26T20:00:00+05:30,3920,40.7,5.05,225,100,26.06
Delhi,2020-10-26T20:30:00+05:30,3690,44.3,5.15,219,101,24.14
Delhi,2020-10-26T20:45:00+05:30,3440,43.5,5.04,209,100,26.01
Delhi,2020-10-26T22:00:00+05:30,2900,38.9,5.95,182,113,26.79
Delhi,2020-10-26T22:45:00+05:30,2800,34,8.22,200,136,27.96
Delhi,2020-10-26T23:00:00+05:30,2780,32.6,9.25,206,143,29.95
Delhi,2020-10-27T00:30:00+05:30,2550,30.2,14.71,248,187,24.43
Delhi,2020-10-27T01:00:00+05:30,2490,29.9,12.99,241,182,19.92
Delhi,2020-10-27T01:30:00+05:30,2550,28.3,8.83,236,179,18.15
Delhi,2020-10-27T03:30:00+05:30,2540,32.8,6.86,233,186,11.41
Delhi,2020-10-27T04:00:00+05:30,2660,33.9,5.39,230,186,9.21
Delhi,2020-10-27T04:45:00+05:30,2540,37.1,5.96,231,191,9
Delhi,2020-10-27T05:15:00+05:30,2670,36.3,5.14,224,183,8.41
Delhi,2020-10-27T06:15:00+05:30,2450,33.5,5,217,171,7.12
Delhi,2020-10-27T06:45:00+05:30,2440,33.7,5.02,207,161,7.32
Delhi,2020-10-27T07:00:00+05:30,2500,34,5,204,158,6.93
Delhi,2020-10-27T08:00:00+05:30,2640,38.1,5.51,214,160,11.83
Delhi,2020-10-27T10:00:00+05:30,2670,36.5,31.06,223,147,34.35
Delhi,2020-10-27T10:30:00+05:30,2650,37.3,34.41,214,136,35.91
Delhi,2020-10-27T11:45:00+05:30,2480,33.7,55.41,0,0,41.44
Delhi,2020-10-27T12:30:00+05:30,2410,31.1,57.43,0,0,30.42
Delhi,2020-10-27T13:00:00+05:30,2000,30.9,54.17,0,0,24.88
Delhi,2020-10-27T18:00:00+05:30,3590,55,5.17,189,86,9.4
Delhi,2020-10-27T18:30:00+05:30,3980,58.7,5.08,206,93,15.3
Delhi,2020-10-27T19:00:00+05:30,4600,62.2,5.06,196,95,16.75
Delhi,2020-10-27T19:30:00+05:30,6400,70.4,5.15,210,103,22.24
Delhi,2020-10-27T19:45:00+05:30,6090,74.2,5.08,228,110,20.69
Delhi,2020-10-27T20:15:00+05:30,6930,83,5.04,263,130,22.18
Delhi,2020-10-27T20:30:00+05:30,6960,83.9,5.15,275,138,22.08
Delhi,2020-10-27T21:00:00+05:30,7190,83.6,5.12,280,146,12.12
Delhi,2020-10-27T21:30:00+05:30,6680,77.6,5.24,282,150,24.32
Delhi,2020-10-27T22:30:00+05:30,7520,76.4,5.02,314,165,25.59
Delhi,2020-10-27T23:15:00+05:30,5570,75.4,5,291,163,18.9
Delhi,2020-10-28T00:30:00+05:30,5490,74.8,5,257,151,14.95
Delhi,2020-10-28T00:45:00+05:30,5510,73.1,5,246,146,14.14
Delhi,2020-10-28T01:00:00+05:30,5330,72.5,5,236,142,15.11
Delhi,2020-10-28T01:15:00+05:30,5120,72.3,5,230,140,14.45
Delhi,2020-10-28T01:30:00+05:30,4770,70.7,5,228,139,13.92
Delhi,2020-10-28T01:45:00+05:30,4680,68.2,5,222,137,13.67
Delhi,2020-10-28T02:00:00+05:30,4550,66.4,5,211,132,13.16
Delhi,2020-10-28T02:15:00+05:30,4410,64.4,5,200,129,13.09
Delhi,2020-10-28T02:30:00+05:30,4170,61.4,5,193,126,12.34
Delhi,2020-10-28T03:00:00+05:30,3850,56,5,197,133,7.19
Delhi,2020-10-28T03:15:00+05:30,3700,53.8,5,203,139,12.23
Delhi,2020-10-28T03:30:00+05:30,3550,51.4,5,212,147,10.71
Delhi,2020-10-28T05:45:00+05:30,2560,36.2,5,246,188,7.57
Delhi,2020-10-28T06:15:00+05:30,2430,31,5,217,167,8.03
Delhi,2020-10-28T07:00:00+05:30,2480,30.6,5.03,214,158,11.4
Delhi,2020-10-28T07:45:00+05:30,2480,34.6,5.07,227,162,16.14
Delhi,2020-10-28T08:30:00+05:30,2660,38.5,5.42,251,166,22.6
Delhi,2020-10-28T11:00:00+05:30,3140,37.5,23.97,367,238,43.97
Delhi,2020-10-28T11:15:00+05:30,3090,37.4,37.19,374,242,49.11
Delhi,2020-10-28T11:30:00+05:30,3100,35.8,36.42,377,244,47.3
Delhi,2020-10-28T12:00:00+05:30,2870,39.4,48.24,362,233,28.01
Delhi,2020-10-28T12:15:00+05:30,2830,37,61.18,350,225,42.56
Delhi,2020-10-28T12:30:00+05:30,2780,36.7,68.04,339,218,41.51
Delhi,2020-10-28T13:00:00+05:30,2710,31.7,62.4,330,213,39.71
Delhi,2020-10-28T13:30:00+05:30,2390,29.4,71.71,316,210,38.56
Delhi,2020-10-28T13:45:00+05:30,2390,29.1,89,303,205,40.63
Delhi,2020-10-28T14:00:00+05:30,2710,28.9,85.67,296,201,47.02
Delhi,2020-10-28T14:30:00+05:30,2470,29.2,85.18,300,203,39.89
Delhi,2020-10-28T15:00:00+05:30,2390,29.3,84.76,303,206,24.36
Delhi,2020-10-28T15:30:00+05:30,2320,27.6,71.06,290,202,30.14
Delhi,2020-10-28T15:45:00+05:30,2380,27.7,63.88,288,201,29.51
Delhi,2020-10-28T16:30:00+05:30,2610,26.1,37.42,263,184,24.69
Kolkata,2020-10-27T11:30:00+05:30,300,40.9,271.64,156.3,75.3,46.4
Kolkata,2020-10-27T12:30:00+05:30,240,19,54.56,5,2,9.4
Kolkata,2020-10-27T13:15:00+05:30,2950,10.2,64.42,27.8,4.7,9.4
Kolkata,2020-10-27T18:15:00+05:30,1090,68.3,38.13,114.6,52.5,9.8
